"Date :",05/17/22 14:50:33
"Motion Threshold (au):",18
"Detection Method:","Linear"
"Min Freeze Duration (f):",30



Component Details
"Component Name","Start Time","Duration (s)","Start Frame","Duration Frames"
"pre-tone"," 0:00:00.000",133,0,3990
"tone 01"," 0:02:13.000",10,3990,300
"tone 02"," 0:02:48.000",10,5040,300
"tone 03"," 0:04:14.000",10,7620,300
"tone 04"," 0:04:39.000",10,8370,300
"tone 05"," 0:05:27.000",10,9810,300
"tone 06"," 0:06:00.000",10,10800,300
"post-tone"," 0:06:10.000",143,11100,4290

"Experiment","Trial","Box","Animal","Group","Component Name","Freeze Cnt","Time Freezing","Pct Total Time Freezing","Pct Component Time Freezing","Avg Motion Index","Min Motion Index","Max Motion Index"
"VF051722_FC2","3",Chamber 1,"","","pre-tone",28,56.633,11.04,42.58,16.22,0,459
"VF051722_FC2","3",Chamber 1,"","","tone 01",1,2.500,0.49,25.00,84.73,0,446
"VF051722_FC2","3",Chamber 1,"","","tone 02",2,5.633,1.10,56.33,77.75,0,682
"VF051722_FC2","3",Chamber 1,"","","tone 03",3,7.500,1.46,75.00,5.28,0,112
"VF051722_FC2","3",Chamber 1,"","","tone 04",0,0.000,0.00,0.00,76.41,0,567
"VF051722_FC2","3",Chamber 1,"","","tone 05",0,0.000,0.00,0.00,86.43,0,592
"VF051722_FC2","3",Chamber 1,"","","tone 06",0,0.000,0.00,0.00,59.14,0,517
"VF051722_FC2","3",Chamber 1,"","","post-tone",9,123.933,24.16,86.67,21.54,0,3700

"VF051722_FC2","3",Chamber 2,"","","pre-tone",12,24.633,4.80,18.52,73.75,0,1150
"VF051722_FC2","3",Chamber 2,"","","tone 01",2,6.400,1.25,64.00,76.71,0,696
"VF051722_FC2","3",Chamber 2,"","","tone 02",0,0.000,0.00,0.00,33.90,0,175
"VF051722_FC2","3",Chamber 2,"","","tone 03",2,8.500,1.66,85.00,5.04,0,107
"VF051722_FC2","3",Chamber 2,"","","tone 04",0,0.000,0.00,0.00,63.59,0,368
"VF051722_FC2","3",Chamber 2,"","","tone 05",0,0.000,0.00,0.00,86.22,0,440
"VF051722_FC2","3",Chamber 2,"","","tone 06",1,9.400,1.83,94.00,1.86,0,101
"VF051722_FC2","3",Chamber 2,"","","post-tone",17,113.600,22.14,79.44,35.45,0,4673

"VF051722_FC2","3",Chamber 3,"","","pre-tone",6,12.833,2.50,9.65,44.46,0,521
"VF051722_FC2","3",Chamber 3,"","","tone 01",0,0.000,0.00,0.00,100.77,0,413
"VF051722_FC2","3",Chamber 3,"","","tone 02",3,6.300,1.23,63.00,118.16,0,3256
"VF051722_FC2","3",Chamber 3,"","","tone 03",3,3.733,0.73,37.33,50.04,0,673
"VF051722_FC2","3",Chamber 3,"","","tone 04",1,4.433,0.86,44.33,55.00,0,678
"VF051722_FC2","3",Chamber 3,"","","tone 05",2,5.500,1.07,55.00,34.03,0,552
"VF051722_FC2","3",Chamber 3,"","","tone 06",1,10.000,1.95,100.00,0.00,0,0
"VF051722_FC2","3",Chamber 3,"","","post-tone",23,111.933,21.82,78.28,11.06,0,1424

"VF051722_FC2","3",Chamber 4,"","","pre-tone",8,10.067,1.96,7.57,78.90,0,642
"VF051722_FC2","3",Chamber 4,"","","tone 01",2,4.167,0.81,41.67,65.22,0,577
"VF051722_FC2","3",Chamber 4,"","","tone 02",3,4.667,0.91,46.67,36.05,0,237
"VF051722_FC2","3",Chamber 4,"","","tone 03",2,4.333,0.84,43.33,36.15,0,310
"VF051722_FC2","3",Chamber 4,"","","tone 04",2,7.700,1.50,77.00,1.19,0,45
"VF051722_FC2","3",Chamber 4,"","","tone 05",1,10.000,1.95,100.00,0.04,0,6
"VF051722_FC2","3",Chamber 4,"","","tone 06",2,8.567,1.67,85.67,2.50,0,64
"VF051722_FC2","3",Chamber 4,"","","post-tone",22,108.200,21.09,75.66,30.59,0,5712

"VF051722_132526","4",Chamber 1,"","","pre-tone",0,0.000,0.00,0.00,204.65,0,820
"VF051722_132526","4",Chamber 1,"","","tone 01",0,0.000,0.00,0.00,123.47,0,610
"VF051722_132526","4",Chamber 1,"","","tone 02",1,3.067,0.60,30.67,141.46,0,733
"VF051722_132526","4",Chamber 1,"","","tone 03",1,1.333,0.26,13.33,125.72,0,772
"VF051722_132526","4",Chamber 1,"","","tone 04",2,5.700,1.11,57.00,21.99,0,259
"VF051722_132526","4",Chamber 1,"","","tone 05",1,2.733,0.53,27.33,90.89,0,311
"VF051722_132526","4",Chamber 1,"","","tone 06",1,6.433,1.25,64.33,13.89,0,237
"VF051722_132526","4",Chamber 1,"","","post-tone",11,39.567,7.71,27.67,95.98,0,4416

"VF051722_132526","4",Chamber 2,"","","pre-tone",4,9.300,1.81,6.99,215.12,0,996
"VF051722_132526","4",Chamber 2,"","","tone 01",2,2.467,0.48,24.67,61.79,0,436
"VF051722_132526","4",Chamber 2,"","","tone 02",1,1.467,0.29,14.67,139.23,0,574
"VF051722_132526","4",Chamber 2,"","","tone 03",0,0.000,0.00,0.00,250.88,0,1095
"VF051722_132526","4",Chamber 2,"","","tone 04",0,0.000,0.00,0.00,517.62,0,6846
"VF051722_132526","4",Chamber 2,"","","tone 05",1,6.400,1.25,64.00,224.06,0,5580
"VF051722_132526","4",Chamber 2,"","","tone 06",1,2.733,0.53,27.33,461.76,0,5742
"VF051722_132526","4",Chamber 2,"","","post-tone",12,86.700,16.90,60.63,56.43,0,3359

"VF051722_132526","4",Chamber 3,"","","pre-tone",21,55.067,10.73,41.40,56.66,0,1404
"VF051722_132526","4",Chamber 3,"","","tone 01",1,7.233,1.41,72.33,79.64,0,887
"VF051722_132526","4",Chamber 3,"","","tone 02",1,4.967,0.97,49.67,113.06,0,896
"VF051722_132526","4",Chamber 3,"","","tone 03",1,10.000,1.95,100.00,0.00,0,1
"VF051722_132526","4",Chamber 3,"","","tone 04",1,9.767,1.90,97.67,0.82,0,89
"VF051722_132526","4",Chamber 3,"","","tone 05",1,8.567,1.67,85.67,1.85,0,50
"VF051722_132526","4",Chamber 3,"","","tone 06",3,4.967,0.97,49.67,250.07,0,5187
"VF051722_132526","4",Chamber 3,"","","post-tone",8,77.467,15.10,54.17,68.23,0,5828

"VF051722_132526","4",Chamber 4,"","","pre-tone",18,84.367,16.45,63.43,21.33,0,348
"VF051722_132526","4",Chamber 4,"","","tone 01",3,4.633,0.90,46.33,59.96,0,508
"VF051722_132526","4",Chamber 4,"","","tone 02",2,8.967,1.75,89.67,16.12,0,574
"VF051722_132526","4",Chamber 4,"","","tone 03",1,2.567,0.50,25.67,58.88,0,367
"VF051722_132526","4",Chamber 4,"","","tone 04",1,1.633,0.32,16.33,122.22,0,672
"VF051722_132526","4",Chamber 4,"","","tone 05",2,5.800,1.13,58.00,43.79,0,638
